,0
13786,6842.81
13787,6823.49
13788,6859.24
13789,6944.13
13790,7029.91
13791,7036.9
13792,7016.57
13793,7028.82
13794,6968.62
13795,6791.7
13796,6871.36
13797,6861.42
13798,6681.33
13799,6694.06
13800,6818.12
13801,6867.98
13802,6862.45
13803,6891.08
13804,6779.13
13805,6770.72
13806,6807.07
13807,6863.75
13808,6847.24
13809,6904.86
13810,6893.03
13811,6974.75
13812,7008.59
13813,6915.93
13814,6920.52
13815,6848.44
13816,6868.97
13817,6819.02
13818,6782.19
13819,6851.06
13820,6839.62
13821,6956.07
13822,6966.99
13823,7079.71
13824,7221.65
13825,7180.42
13826,7279.07
13827,7372.85
13828,7435.22
13829,7517.42
13830,7451.34
13831,7498.68
13832,7597.83
13833,7593.05
13834,7615.44
13835,7463.95
13836,7463.78
13837,7499.04
13838,7493.53
13839,7495.65
13840,7455.41
13841,7514.03
13842,7436.35
13843,7454.15
13844,7404.88
13845,7342.45
13846,7400.56
13847,7318.97
13848,7261.54
13849,7217.13
13850,7120.8
13851,7040.66
13852,6994.12
13853,6918.49
13854,6991.08
13855,6933.38
13856,6999.83
13857,6900.08
13858,6934.79
13859,6854.55
13860,6865.05
13861,6876.84
13862,6933.78
13863,6886.21
13864,6788.1
13865,6729.83
13866,6683.31
13867,6710.68
13868,6626.55
13869,6545.06
13870,6582.8
13871,6486.21
13872,6504.14
13873,6411.67
13874,6261.55
13875,6361.01
13876,6337.08
13877,6260.48
13878,6133.03
13879,6030.11
13880,5996.7
13881,5926.17
13882,5878.16
13883,5836.63
13884,5806.4
13885,5742.99
13886,5773.07
13887,5696.66
13888,5746.52
13889,5678.1
13890,5648.08
13891,5704.31
13892,5629.6
13893,5707.3
13894,5647.17
13895,5641.5
13896,5716.38
13897,5690.46
13898,5742.81
13899,5673.73
13900,5803.98
13901,5699.94
13902,5756.99
13903,5822.85
13904,5837.39
13905,5882.14
13906,5859.67
13907,5924.92
13908,6072.49
13909,6130.44
13910,6149.21
13911,6272.17
13912,6327.33
13913,6349.9
13914,6465.09
13915,6478.14
13916,6762.89
13917,6766.8
13918,6842.92
13919,6877.4
13920,6890.97
13921,6976.78
13922,7065.71
13923,7112.54
13924,7063.72
13925,7067.8
13926,7097.19
13927,7143.04
13928,7083.79
13929,7149.57
13930,7103.02
13931,7159.71
13932,7236.79
13933,7196.01
13934,7127.44
13935,7169.94
13936,6971.91
13937,7042.9
13938,7141.98
13939,7102.79
13940,7102.71
13941,6975.57
13942,6900.18
13943,6941.44
13944,6943.93
13945,6942.38
13946,6961.85
13947,6919.19
13948,6939.4
13949,6922.29
13950,6858.47
13951,6804.16
13952,6824.88
13953,6918.84
13954,6867.01
13955,6964.24
13956,6897.14
13957,6934.5
13958,7034.09
13959,7043.58
13960,7074.16
13961,7080.27
13962,7170.04
13963,7146.23
13964,7253.27
13965,7272.42
13966,7338.52
13967,7402.07
13968,7500.64
13969,7463.72
13970,7599.33
13971,7663.7
13972,7767.2
13973,7862.92
13974,7890.5
13975,7873.5
13976,8000.31
13977,8041.86
13978,8112.48
13979,8022.93
13980,7991.82
13981,7869.98
13982,7963.3
13983,7999.46
13984,7918.71
13985,7978.45
13986,7994.01
13987,7910.1
13988,7882.29
13989,7799.61
13990,7694.17
13991,7722.0
13992,7617.33
13993,7577.55
13994,7495.28
13995,7429.36
13996,7288.21
13997,7266.64
13998,7288.85
13999,7253.42
14000,7165.5
14001,7091.83
14002,7075.35
14003,7019.94
14004,7077.52
14005,7128.08
14006,7042.34
14007,6979.73
14008,6908.86
14009,6859.31
14010,6842.05
14011,6831.96
14012,6696.66
14013,6722.08
14014,6669.16
14015,6670.01
14016,6567.78
14017,6545.43
14018,6500.52
14019,6401.0
14020,6401.17
14021,6266.03
14022,6197.97
14023,6147.71
14024,6012.59
14025,5932.55
14026,5927.94
14027,5871.52
14028,5847.96
14029,5880.05
14030,5761.4
14031,5753.61
14032,5753.86
14033,5702.92
14034,5740.01
14035,5746.37
14036,5798.96
14037,5737.41
14038,5792.13
14039,5818.99
14040,5903.36
14041,6021.44
14042,6102.15
14043,6183.22
14044,6223.41
14045,6286.61
14046,6489.88
14047,6672.54
14048,6716.33
14049,6874.66
14050,6926.42
14051,7092.66
14052,7167.2
14053,7272.69
14054,7393.11
14055,7464.6
14056,7519.51
14057,7524.68
14058,7541.2
14059,7475.5
14060,7447.3
14061,7343.68
14062,7264.55
14063,7213.05
14064,7130.56
14065,7091.97
14066,7100.26
14067,7042.96
14068,6980.67
14069,6957.57
14070,6939.27
14071,6893.47
14072,6882.71
14073,6779.55
14074,6727.84
14075,6626.0
14076,6597.08
14077,6497.62
14078,6484.66
14079,6440.95
14080,6383.29
14081,6416.14
14082,6442.99
14083,6411.28
14084,6399.22
14085,6416.55
14086,6403.55
14087,6344.73
14088,6365.94
14089,6293.32
14090,6300.97
14091,6409.69
14092,6317.93
14093,6315.12
14094,6308.25
14095,6285.55
14096,6264.34
14097,6209.14
14098,6267.66
14099,6260.92
14100,6414.75
14101,6467.03
14102,6558.55
14103,6654.64
14104,6708.85
14105,6755.68
14106,6791.82
14107,6895.68
14108,6984.05
14109,7069.24
14110,7117.41
14111,7151.15
14112,7197.68
14113,7309.72
14114,7468.73
14115,7635.67
14116,7847.16
14117,7869.35
14118,7860.39
14119,7892.15
14120,7962.52
14121,8089.43
14122,8088.55
14123,8052.96
14124,8170.57
14125,8075.68
14126,8054.93
14127,8040.77
14128,8080.04
14129,8071.66
14130,8110.36
14131,8039.24
14132,8063.25
14133,7983.47
14134,7928.66
14135,7866.62
14136,7802.05
14137,7784.69
14138,7726.27
14139,7614.08
14140,7605.1
14141,7481.55
14142,7455.89
14143,7480.17
14144,7461.58
14145,7392.37
14146,7301.1
14147,7271.83
14148,7336.87
14149,7374.61
14150,7321.31
14151,7243.67
14152,7217.43
14153,7174.31
14154,7214.68
14155,7187.36
14156,7081.32
14157,7137.5
14158,7025.82
14159,6967.15
14160,6948.81
14161,6887.24
14162,6738.7
14163,6707.33
14164,6708.82
14165,6575.89
14166,6500.91
14167,6388.79
14168,6312.28
14169,6231.93
14170,6139.33
14171,6026.89
14172,6063.36
14173,6038.37
14174,5959.23
14175,5956.55
14176,5901.25
14177,5906.44
14178,5911.25
14179,5901.06
14180,5942.06
14181,5950.02
14182,5964.91
14183,5932.35
14184,6040.51
14185,6096.88
14186,6226.55
14187,6272.31
14188,6374.15
14189,6389.6
14190,6567.75
14191,6692.3
14192,6808.56
14193,6949.14
14194,6946.22
14195,7037.11
14196,7044.67
14197,7110.53
14198,7217.85
14199,7247.92
14200,7231.3
14201,7316.56
14202,7322.79
14203,7266.27
14204,7338.59
14205,7278.83
14206,7165.68
14207,7191.67
14208,7276.07
14209,7161.09
14210,7130.21
14211,7187.73
14212,7130.2
14213,7140.36
14214,7112.48
14215,7121.65
14216,7083.99
14217,7173.36
14218,7124.25
14219,7031.14
14220,6967.43
14221,6888.17
14222,6879.4
14223,6844.79
14224,6717.37
14225,6752.91
14226,6697.85
14227,6677.3
14228,6609.69
14229,6671.93
14230,6652.97
14231,6721.01
14232,6753.4
14233,6706.51
14234,6703.87
14235,6691.45
14236,6750.9
14237,6752.26
14238,6733.19
14239,6659.69
14240,6755.96
14241,6718.46
14242,6703.24
14243,6761.57
14244,6779.98
14245,6832.83
14246,6938.98
14247,6951.65
14248,7063.48
14249,7138.05
14250,7209.0
14251,7232.24
14252,7236.94
14253,7259.19
14254,7360.68
14255,7503.28
14256,7604.32
14257,7689.28
14258,7748.98
14259,7916.19
14260,7976.19
14261,8071.9
14262,8083.13
14263,8108.07
14264,8195.19
14265,8225.03
14266,8197.75
14267,8209.64
14268,8243.82
14269,8192.52
14270,8132.12
14271,8143.75
14272,8170.03
14273,8182.03
14274,8172.37
14275,8147.25
14276,8160.02
14277,8051.08
14278,7996.52
14279,7961.08
14280,7821.42
14281,7812.67
14282,7741.02
14283,7700.32
14284,7629.01
14285,7554.86
14286,7540.97
14287,7484.29
14288,7432.36
14289,7441.53
14290,7393.89
14291,7338.51
14292,7371.86
14293,7389.47
14294,7334.59
14295,7313.85
14296,7249.15
14297,7197.84
14298,7219.99
14299,7184.69
14300,7129.27
14301,7150.73
14302,7090.99
14303,6971.31
14304,7013.26
14305,6958.47
14306,6846.67
14307,6803.8
14308,6743.99
14309,6635.12
14310,6509.61
14311,6449.88
14312,6383.52
14313,6351.43
14314,6236.57
14315,6179.57
14316,6095.82
14317,6122.41
14318,6034.85
14319,5987.06
14320,6040.91
14321,6004.14
14322,6002.68
14323,5965.36
14324,5946.27
14325,5956.32
14326,5997.86
14327,6076.35
14328,6176.98
14329,6275.7
14330,6336.55
14331,6377.1
14332,6456.82
14333,6535.44
14334,6682.63
14335,6766.06
14336,6896.43
14337,7007.06
14338,7101.94
14339,7194.14
14340,7240.58
14341,7381.29
14342,7475.05
14343,7488.57
14344,7512.79
14345,7661.86
14346,7658.74
14347,7582.3
14348,7583.95
14349,7522.87
14350,7508.65
14351,7566.65
14352,7557.38
14353,7627.42
14354,7589.14
14355,7591.8
14356,7456.85
14357,7499.48
14358,7442.57
14359,7399.26
14360,7388.23
14361,7323.88
14362,7304.06
14363,7279.58
14364,7275.34
14365,7244.2
14366,7144.09
14367,6986.97
14368,7022.02
14369,6972.34
14370,7019.76
14371,6992.2
14372,6955.14
14373,6896.32
14374,7019.27
14375,7020.98
14376,7012.67
14377,6953.37
14378,7024.01
14379,6995.26
14380,6984.71
14381,7077.71
14382,7133.6
14383,7213.64
14384,7212.8
14385,7281.09
14386,7258.26
14387,7317.9
14388,7351.13
14389,7475.42
14390,7612.02
14391,7637.04
14392,7691.71
14393,7715.22
14394,7714.09
14395,7832.02
14396,8032.14
14397,8149.41
14398,8156.76
14399,8202.61
14400,8190.77
14401,8248.15
14402,8362.22
14403,8458.55
14404,8510.63
14405,8534.02
14406,8535.28
14407,8501.22
14408,8566.77
14409,8605.27
14410,8669.37
14411,8649.16
14412,8599.76
14413,8581.77
14414,8499.27
14415,8445.05
14416,8487.93
14417,8513.67
14418,8477.05
14419,8410.48
14420,8398.99
14421,8306.09
14422,8262.48
14423,8231.64
14424,8135.02
14425,8041.11
14426,7981.1
14427,7907.95
14428,7841.06
14429,7736.2
14430,7711.44
14431,7689.07
14432,7707.44
14433,7653.04
14434,7557.84
14435,7527.01
14436,7530.65
14437,7512.64
14438,7475.44
14439,7386.36
14440,7415.95
14441,7325.38
14442,7288.86
14443,7254.44
14444,7231.16
14445,7218.15
14446,7166.89
14447,7148.68
14448,7078.87
14449,6994.99
14450,6922.11
14451,6886.61
14452,6796.19
14453,6733.3
14454,6673.31
14455,6575.87
14456,6515.75
14457,6398.61
14458,6286.01
14459,6253.03
14460,6188.61
14461,6188.35
14462,6155.33
14463,6169.42
14464,6071.34
14465,6039.32
14466,6060.1
14467,6074.96
14468,6075.45
14469,6105.19
14470,6102.73
14471,6136.79
14472,6256.41
14473,6301.39
14474,6443.48
14475,6453.37
14476,6544.01
14477,6578.23
14478,6695.22
14479,6937.98
14480,7002.68
14481,7099.66
14482,7201.22
14483,7361.64
14484,7454.38
14485,7555.34
14486,7665.89
14487,7721.86
14488,7782.91
14489,7769.56
14490,7809.75
14491,7847.49
14492,7975.25
14493,7999.39
14494,7984.02
14495,8033.84
14496,8036.4
14497,7972.03
14498,7972.85
14499,7953.0
14500,7944.63
14501,7902.71
14502,7925.71
14503,7865.9
14504,7821.99
14505,7753.03
14506,7739.4
14507,7714.36
14508,7678.54
14509,7644.02
14510,7603.49
14511,7516.97
14512,7544.37
14513,7527.88
14514,7528.9
14515,7396.89
14516,7403.83
14517,7495.0
14518,7541.54
14519,7658.89
14520,7714.1
14521,7740.32
14522,7693.52
14523,7756.19
14524,7810.66
14525,7900.31
14526,7883.28
14527,7951.46
14528,7937.41
14529,7863.75
14530,7828.32
14531,7770.76
14532,7826.71
14533,7803.18
14534,7861.81
14535,7959.53
14536,8046.06
14537,8169.55
14538,8279.84
14539,8408.13
14540,8568.79
14541,8553.98
14542,8615.05
14543,8667.73
14544,8650.45
14545,8668.74
14546,8760.07
14547,8817.52
14548,8795.17
14549,8838.74
14550,8760.29
14551,8779.39
14552,8797.14
14553,8885.21
14554,8835.67
14555,8773.4
14556,8720.39
14557,8683.97
14558,8669.7
14559,8624.33
14560,8592.1
14561,8555.05
14562,8560.53
14563,8534.58
14564,8442.39
14565,8382.64
14566,8437.85
14567,8397.04
14568,8236.86
14569,8112.15
14570,8063.34
14571,8001.59
14572,7918.23
14573,7750.81
14574,7805.84
14575,7788.19
14576,7695.58
14577,7693.18
14578,7568.51
14579,7568.28
14580,7603.54
14581,7659.55
14582,7505.75
14583,7587.95
14584,7512.13
14585,7416.84
14586,7374.22
14587,7372.05
14588,7293.08
14589,7200.47
14590,7195.69
14591,7175.99
14592,7095.14
14593,7003.39
14594,6931.23
14595,6881.98
14596,6805.23
14597,6707.51
14598,6675.01
14599,6518.01
14600,6401.23
14601,6320.3
14602,6240.65
14603,6224.92
14604,6170.11
14605,6126.38
14606,6105.47
14607,6090.25
14608,6090.66
14609,6014.98
14610,6040.56
14611,6059.42
14612,6014.28
14613,6069.34
14614,6099.71
14615,6109.11
14616,6214.67
14617,6294.11
14618,6356.69
14619,6436.64
14620,6513.03
14621,6535.59
14622,6750.92
14623,6861.84
14624,6974.94
14625,7060.2
14626,7246.62
14627,7368.01
14628,7520.93
14629,7591.39
14630,7727.17
14631,7930.63
14632,7947.31
14633,8049.8
14634,8122.03
14635,8143.37
14636,8095.22
14637,8035.28
14638,8116.08
14639,8092.05
14640,8059.71
14641,8108.43
14642,8132.86
14643,8115.32
14644,8190.53
14645,8250.67
14646,8269.01
14647,8303.04
14648,8284.95
14649,8271.77
14650,8226.72
14651,8245.62
14652,8159.65
14653,8045.23
14654,8048.32
14655,7910.98
14656,7893.49
14657,7973.66
14658,7880.26
14659,7767.7
14660,7746.97
14661,7665.27
14662,7507.17
14663,7451.81
14664,7423.11
14665,7428.59
14666,7360.95
14667,7366.65
14668,7424.94
14669,7445.0
14670,7529.3
14671,7460.26
14672,7460.7
14673,7488.61
14674,7465.94
14675,7546.86
14676,7474.76
14677,7555.92
14678,7566.87
14679,7571.67
14680,7618.54
14681,7747.7
14682,7713.88
14683,7785.29
14684,7814.6
14685,7948.83
14686,7986.01
14687,8028.51
14688,7970.98
14689,8000.81
14690,7971.09
14691,8034.91
14692,8171.17
14693,8272.45
14694,8212.89
14695,8244.52
14696,8384.36
14697,8384.17
14698,8341.69
14699,8277.02
14700,8228.38
14701,8224.42
14702,8234.22
14703,8140.33
14704,8102.96
14705,8107.51
14706,8164.31
14707,8111.34
14708,8109.06
14709,8066.29
14710,8038.52
14711,7968.66
14712,7800.47
14713,7823.04
14714,7743.56
14715,7664.23
14716,7624.54
14717,7529.15
14718,7523.22
14719,7554.07
14720,7503.23
14721,7437.66
14722,7396.36
14723,7372.97
14724,7391.61
14725,7387.77
14726,7376.08
14727,7368.74
14728,7296.03
14729,7200.37
14730,7224.12
14731,7225.76
14732,7142.1
14733,7170.97
14734,7070.69
14735,7021.63
14736,6962.06
14737,6953.6
14738,6841.85
14739,6770.16
14740,6723.3
14741,6583.39
14742,6530.57
14743,6463.27
14744,6334.82
14745,6275.73
14746,6172.68
14747,6113.68
14748,6011.87
14749,5932.9
14750,5917.4
14751,5875.74
14752,5832.55
14753,5854.76
14754,5771.45
14755,5820.79
14756,5758.35
14757,5777.56
14758,5770.42
14759,5778.7
14760,5834.93
14761,5828.58
14762,5902.46
14763,5991.79
14764,5986.84
14765,5974.35
14766,6162.28
14767,6171.68
14768,6156.38
14769,6280.21
14770,6301.4
14771,6354.02
14772,6423.83
14773,6522.81
14774,6601.94
14775,6717.14
14776,6869.86
14777,6912.66
14778,6915.87
14779,6991.89
14780,7088.25
14781,7185.56
14782,7219.87
14783,7234.0
14784,7296.27
14785,7362.66
14786,7206.73
14787,7191.82
14788,7222.09
14789,7254.95
14790,7228.19
14791,7218.74
14792,7113.34
14793,7029.35
14794,7050.92
14795,7001.47
14796,6924.87
14797,6915.87
14798,6894.54
14799,6831.6
14800,6841.67
14801,6793.25
14802,6761.23
14803,6681.38
14804,6642.16
14805,6604.27
14806,6648.31
14807,6504.32
14808,6445.72
14809,6454.56
14810,6427.94
14811,6321.66
14812,6381.55
14813,6401.45
14814,6382.07
14815,6370.17
14816,6369.11
14817,6307.19
14818,6278.16
14819,6294.77
14820,6293.75
14821,6295.5
14822,6460.8
14823,6454.95
14824,6492.73
14825,6572.42
14826,6663.26
14827,6714.7
14828,6737.78
14829,6858.7
14830,7107.41
14831,7047.76
14832,7125.53
14833,7147.46
14834,7213.92
14835,7280.4
14836,7352.35
14837,7372.09
14838,7487.18
14839,7540.19
14840,7669.32
14841,7669.38
14842,7648.71
14843,7711.48
14844,7720.7
14845,7653.41
14846,7680.36
14847,7703.9
14848,7711.65
14849,7676.99
14850,7664.71
14851,7726.07
14852,7707.82
14853,7703.08
14854,7666.05
14855,7629.18
14856,7630.1
14857,7593.44
14858,7498.24
14859,7416.73
14860,7420.06
14861,7364.12
14862,7371.81
14863,7314.63
14864,7288.09
14865,7262.95
14866,7193.74
14867,7131.54
14868,7176.43
14869,7174.93
14870,7143.51
14871,7106.73
14872,7034.35
14873,6969.12
14874,6929.73
14875,6881.9
14876,6813.09
14877,6840.64
14878,6752.87
14879,6677.61
14880,6616.64
14881,6526.11
14882,6477.67
14883,6476.88
14884,6451.7
14885,6336.18
14886,6191.85
14887,6148.82
14888,6051.8
14889,6072.81
14890,5963.1
14891,5898.55
14892,5854.78
14893,5799.89
14894,5768.03
14895,5748.4
14896,5725.98
14897,5664.84
14898,5697.69
14899,5700.35
14900,5736.71
14901,5710.2
14902,5764.81
14903,5717.11
14904,5809.91
14905,5779.68
14906,5823.38
14907,5808.88
14908,5765.91
14909,5791.94
14910,5862.21
14911,5862.09
14912,5875.84
14913,5909.29
14914,5914.32
14915,6031.25
14916,6117.14
14917,6091.38
14918,6117.61
14919,6123.77
14920,6174.93
14921,6098.47
14922,6103.53
14923,6097.85
14924,6086.57
14925,6133.94
14926,6227.66
14927,6230.09
14928,6281.34
14929,6255.73
14930,6228.21
14931,6355.23
14932,6309.15
14933,6300.44
14934,6417.87
14935,6346.01
14936,6373.82
14937,6323.97
14938,6211.3
14939,6228.02
14940,6327.0
14941,6299.96
14942,6269.47
14943,6231.42
14944,6244.52
14945,6143.99
14946,6112.26
14947,6091.31
14948,6020.36
14949,5996.49
14950,5950.09
14951,5890.16
14952,5898.64
14953,5904.0
14954,5897.56
14955,5934.71
14956,6032.1
14957,5979.03
14958,5882.88
14959,5893.15
14960,5894.21
14961,5909.09
14962,5963.6
14963,5991.36
14964,6062.17
14965,6069.69
14966,6075.08
14967,6127.28
14968,6203.75
14969,6281.47
14970,6313.99
14971,6396.4
14972,6398.7
14973,6523.88
14974,6564.15
14975,6637.02
14976,6739.24
14977,6863.01
14978,6991.95
14979,7153.82
14980,7305.37
14981,7362.81
14982,7401.68
14983,7441.66
14984,7554.89
14985,7640.59
14986,7664.76
14987,7650.06
14988,7650.82
14989,7725.79
14990,7648.0
14991,7709.06
14992,7693.9
14993,7722.07
14994,7745.07
14995,7779.75
14996,7771.23
14997,7753.96
14998,7742.95
14999,7642.82
15000,7644.82
15001,7581.96
15002,7502.96
15003,7464.11
15004,7430.95
15005,7316.96
15006,7217.53
15007,7188.18
15008,7096.07
15009,7053.3
15010,7059.74
15011,6982.9
15012,7013.4
15013,7041.14
15014,6959.54
15015,6895.67
15016,6890.09
15017,6741.95
15018,6708.6
15019,6711.13
15020,6633.28
15021,6647.33
15022,6683.23
15023,6623.96
15024,6596.45
15025,6552.38
15026,6484.89
15027,6391.64
15028,6356.34
15029,6295.05
15030,6260.22
15031,6139.96
15032,6100.36
15033,6021.48
15034,6028.23
15035,5955.94
15036,5930.33
15037,5939.45
15038,5909.85
15039,5893.98
15040,5891.76
15041,5862.3
15042,5878.09
15043,5879.18
15044,5922.54
15045,5977.2
15046,5950.83
15047,6004.38
15048,6083.21
15049,6172.96
15050,6279.71
15051,6330.9
15052,6350.22
15053,6465.59
15054,6573.99
15055,6796.73
15056,6888.12
15057,7018.06
15058,7133.05
15059,7215.38
15060,7270.07
15061,7293.83
15062,7394.72
15063,7408.77
15064,7367.43
15065,7407.56
15066,7390.16
15067,7320.82
15068,7300.32
15069,7198.99
15070,7152.07
15071,7037.0
15072,6954.68
15073,6879.33
15074,6791.71
15075,6756.06
15076,6678.15
15077,6629.22
15078,6594.51
15079,6504.1
15080,6417.0
15081,6274.33
15082,6279.97
15083,6302.59
15084,6291.8
15085,6270.67
15086,6215.61
15087,6175.3
15088,6235.95
15089,6274.09
15090,6267.2
15091,6122.1
15092,6080.5
15093,6121.28
15094,6220.82
15095,6247.91
15096,6209.17
15097,6193.07
15098,6240.11
15099,6224.07
15100,6178.1
15101,6194.11
15102,6211.01
15103,6294.69
15104,6281.35
15105,6337.25
15106,6303.88
15107,6385.83
15108,6383.0
15109,6417.23
15110,6544.26
15111,6647.33
15112,6799.69
15113,6925.06
15114,6946.77
15115,7001.11
15116,7113.21
15117,7122.39
15118,7197.25
15119,7288.71
15120,7361.77
15121,7440.7
15122,7560.58
15123,7722.74
15124,7717.73
15125,7885.23
15126,7841.79
15127,7887.12
15128,7990.95
15129,8029.29
15130,8051.33
15131,8064.61
15132,8009.36
15133,8049.06
15134,8034.15
15135,8029.08
15136,8048.96
15137,8042.14
15138,8052.59
15139,8060.83
15140,8015.96
15141,8020.84
15142,7965.61
15143,8007.42
15144,7923.89
15145,7895.03
15146,7887.94
15147,7770.45
15148,7680.86
15149,7611.84
15150,7623.01
15151,7609.16
15152,7610.59
15153,7582.78
15154,7537.46
15155,7443.93
15156,7462.13
15157,7461.47
15158,7422.33
15159,7405.6
15160,7390.61
15161,7327.73
15162,7375.33
15163,7383.38
15164,7334.98
15165,7303.67
15166,7221.96
15167,7172.09
15168,7139.36
15169,7083.22
15170,7019.24
15171,6984.67
15172,6911.07
15173,6859.19
15174,6744.68
15175,6658.05
15176,6577.91
15177,6465.28
15178,6413.77
15179,6281.86
15180,6194.83
15181,6138.76
15182,6172.98
15183,6193.57
15184,6171.86
15185,6173.84
15186,6112.14
15187,6132.84
15188,6169.19
15189,6173.08
15190,6165.31
15191,6182.05
15192,6278.79
15193,6367.15
15194,6403.5
15195,6456.75
15196,6512.99
15197,6561.87
15198,6805.82
15199,6916.28
15200,7027.74
15201,7081.95
15202,7260.05
15203,7305.13
15204,7426.0
15205,7389.54
15206,7562.3
15207,7593.63
15208,7559.33
15209,7653.42
15210,7613.34
15211,7711.71
15212,7719.12
15213,7662.63
15214,7609.29
15215,7542.21
15216,7500.71
15217,7541.75
15218,7563.12
15219,7418.95
15220,7417.26
15221,7495.88
15222,7509.23
15223,7476.17
15224,7463.48
15225,7472.51
15226,7416.7
15227,7436.32
15228,7374.32
15229,7414.9
15230,7371.04
15231,7367.9
15232,7319.96
15233,7267.27
15234,7210.56
15235,7203.51
15236,7174.22
15237,7310.36
15238,7287.28
15239,7288.38
15240,7374.07
15241,7478.2
15242,7539.92
15243,7493.45
15244,7654.45
15245,7665.66
15246,7597.98
15247,7589.28
15248,7505.75
15249,7576.5
15250,7494.01
15251,7482.76
15252,7434.59
15253,7498.32
15254,7514.06
15255,7636.11
15256,7699.71
15257,7836.78
15258,7854.1
15259,7884.83
15260,7979.9
15261,8034.86
15262,8081.09
15263,8131.02
15264,8175.8
15265,8187.32
15266,8251.08
15267,8324.28
15268,8341.37
15269,8497.52
15270,8410.18
15271,8339.95
15272,8444.98
15273,8441.28
15274,8430.05
15275,8511.87
15276,8425.38
15277,8371.64
15278,8423.11
15279,8377.97
15280,8354.68
15281,8426.49
15282,8353.16
15283,8336.51
15284,8358.28
15285,8304.44
15286,8276.03
15287,8236.45
15288,8176.13
15289,8052.08
15290,7986.8
15291,7923.19
15292,7913.5
15293,7803.22
15294,7832.24
15295,7828.13
15296,7776.19
15297,7775.22
15298,7697.01
15299,7594.27
15300,7587.09
15301,7588.82
15302,7508.28
15303,7566.67
15304,7516.81
15305,7486.55
15306,7543.45
15307,7437.54
15308,7425.08
15309,7449.68
15310,7361.25
15311,7330.47
15312,7280.05
15313,7226.0
15314,7046.65
15315,7064.92
15316,7006.34
15317,6882.37
15318,6828.47
15319,6623.57
15320,6559.24
15321,6529.49
15322,6427.22
15323,6363.73
15324,6303.57
15325,6253.68
15326,6232.88
15327,6184.53
15328,6193.92
15329,6155.41
15330,6149.5
15331,6183.24
15332,6172.86
15333,6224.08
15334,6223.62
15335,6238.73
15336,6289.7
15337,6408.68
15338,6437.3
15339,6584.99
15340,6642.71
15341,6688.9
15342,6862.38
15343,6990.02
15344,7038.11
15345,7203.65
15346,7302.25
15347,7417.66
15348,7500.04
15349,7539.0
15350,7586.95
15351,7632.15
15352,7601.0
15353,7686.51
15354,7623.89
15355,7567.81
15356,7611.63
15357,7534.32
15358,7531.15
15359,7551.0
15360,7523.71
15361,7507.62
15362,7571.6
15363,7629.68
15364,7499.94
15365,7475.02
15366,7457.69
15367,7427.63
15368,7430.9
15369,7443.77
15370,7406.78
15371,7419.11
15372,7322.68
15373,7243.08
15374,7192.34
15375,7150.91
15376,7049.06
15377,7094.03
15378,7072.49
15379,7021.4
15380,7027.46
15381,7085.65
15382,7100.62
15383,7149.48
15384,7110.64
15385,7112.62
15386,7110.57
15387,7134.84
15388,7093.04
15389,7107.28
15390,7091.67
15391,7126.16
15392,7142.73
15393,7138.06
15394,7067.25
15395,7135.46
15396,7144.65
15397,7195.6
15398,7303.9
15399,7179.64
15400,7243.3
15401,7398.13
15402,7396.47
15403,7465.86
15404,7500.81
15405,7594.68
15406,7648.02
15407,7793.3
15408,7905.67
15409,8011.58
15410,8204.56
15411,8193.9
15412,8367.67
15413,8388.23
15414,8382.42
15415,8287.31
15416,8464.82
15417,8469.7
15418,8533.74
15419,8534.42
15420,8539.95
15421,8465.3
15422,8468.36
15423,8479.08
15424,8427.7
15425,8445.46
15426,8473.8
15427,8422.74
15428,8466.35
15429,8411.61
15430,8347.6
15431,8323.12
15432,8216.23
15433,8268.56
15434,8205.15
15435,8049.21
15436,7944.49
15437,7944.5
15438,7883.95
15439,7879.05
15440,7763.93
15441,7816.99
15442,7692.72
15443,7633.72
15444,7644.02
15445,7610.55
15446,7529.7
15447,7515.52
15448,7481.82
15449,7409.17
15450,7354.44
15451,7348.08
15452,7273.26
15453,7262.47
15454,7304.54
15455,7152.08
15456,7163.02
15457,7095.88
15458,7034.23
15459,6907.52
15460,6874.58
15461,6729.34
15462,6662.92
15463,6613.08
15464,6467.02
15465,6336.24
15466,6341.12
15467,6350.89
15468,6340.68
15469,6274.12
15470,6226.22
15471,6156.84
15472,6090.1
15473,6149.33
15474,6111.42
15475,6135.13
15476,6107.11
15477,6150.7
15478,6206.08
15479,6185.6
15480,6359.13
15481,6410.69
15482,6427.15
15483,6470.95
15484,6580.37
15485,6656.33
15486,6848.65
15487,6993.91
15488,6977.42
15489,7124.66
15490,7173.94
15491,7213.61
15492,7290.22
15493,7271.57
15494,7334.44
15495,7226.68
15496,7337.97
15497,7422.49
15498,7358.85
15499,7389.11
15500,7286.09
15501,7263.86
15502,7141.13
15503,7154.53
15504,7102.79
15505,7186.31
15506,7316.69
15507,7119.02
15508,7185.89
15509,7245.21
15510,7106.4
15511,7011.33
15512,7027.2
15513,7002.57
15514,7050.68
15515,6963.17
15516,7002.08
15517,6865.63
15518,6872.2
15519,6784.04
15520,6817.09
15521,6796.92
15522,6816.44
15523,6833.79
15524,6787.62
15525,6819.42
15526,6861.63
15527,6967.66
15528,7003.47
15529,6794.44
15530,6805.56
15531,6876.05
15532,6948.64
15533,6917.85
15534,6975.03
