,0
2997,8
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,11
3005,59
3006,82
3007,79
3008,53
3009,11
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,10
3017,56
3018,76
3019,64
3020,42
3021,8
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,9
3029,27
3030,50
3031,48
3032,29
3033,7
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,1
3041,15
3042,26
3043,9
3044,14
3045,5
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,9
3053,57
3054,45
3055,38
3056,35
3057,4
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,8
3065,45
3066,57
3067,26
3068,8
3069,3
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,1
3077,2
3078,12
3079,7
3080,8
3081,2
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,7
3089,40
3090,64
3091,36
3092,24
3093,7
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,7
3101,28
3102,34
3103,74
3104,45
3105,8
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,7
3113,50
3114,21
3115,49
3116,25
3117,8
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,11
3125,14
3126,3
3127,13
3128,19
3129,11
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,7
3137,58
3138,78
3139,47
3140,48
3141,7
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,6
3149,63
3150,76
3151,72
3152,40
3153,5
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
3160,7
3161,32
3162,35
3163,21
3164,10
3165,3
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,12
3173,19
3174,23
3175,31
3176,17
3177,3
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,10
3185,38
3186,31
3187,65
3188,20
3189,3
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,7
3197,9
3198,33
3199,28
3200,23
3201,2
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,2
3209,22
3210,54
3211,28
3212,23
3213,2
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,3
3221,15
3222,39
3223,17
3224,7
3225,2
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,3
3233,32
3234,79
3235,65
3236,46
3237,6
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,6
3245,58
3246,79
3247,66
3248,44
3249,5
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,8
3257,55
3258,77
3259,74
3260,44
3261,5
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,7
3269,56
3270,77
3271,72
3272,39
3273,5
3274,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,7
3281,30
3282,65
3283,56
3284,45
3285,3
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,6
3293,57
3294,75
3295,67
3296,45
3297,4
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,7
3305,33
3306,22
3307,17
3308,16
3309,1
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,7
3317,53
3318,52
3319,58
3320,42
3321,4
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,4
3329,6
3330,12
3331,21
3332,8
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,5
3341,22
3342,29
3343,21
3344,24
3345,4
3346,0
3347,0
3348,0
3349,0
3350,0
3351,0
3352,5
3353,49
3354,77
3355,69
3356,40
3357,3
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,1
3365,5
3366,9
3367,9
3368,3
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,2
3377,8
3378,12
3379,15
3380,4
3381,1
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,2
3389,13
3390,11
3391,25
3392,15
3393,1
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,6
3401,56
3402,79
3403,74
3404,41
3405,2
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,4
3413,53
3414,42
3415,17
3416,6
3417,0
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,2
3425,9
3426,14
3427,9
3428,9
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,4
3437,63
3438,86
3439,78
3440,47
3441,2
3442,0
3443,0
3444,0
3445,0
3446,0
3447,0
3448,4
3449,63
3450,84
3451,78
3452,46
3453,2
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,6
3461,47
3462,63
3463,75
3464,4
3465,3
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,4
3473,59
3474,80
3475,76
3476,43
3477,2
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,9
3485,24
3486,23
3487,18
3488,10
3489,1
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,5
3497,54
3498,71
3499,61
3500,30
3501,1
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,4
3509,58
3510,79
3511,69
3512,44
3513,2
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,4
3521,58
3522,77
3523,68
3524,30
3525,2
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,4
3533,56
3534,155
3535,59
3536,16
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,1
3544,14
3545,70
3546,78
3547,57
3548,14
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,15
3557,53
3558,69
3559,57
3560,15
3561,0
3562,0
3563,0
3564,0
3565,0
3566,0
3567,1
3568,8
3569,71
3570,78
3571,45
3572,9
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,11
3581,27
3582,17
3583,21
3584,5
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,10
3593,26
3594,35
3595,27
3596,6
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,9
3605,67
3606,76
3607,57
3608,14
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,16
3617,61
3618,72
3619,51
3620,12
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,1
3628,11
3629,60
3630,76
3631,53
3632,14
3633,0
3634,0
3635,0
3636,0
3637,0
3638,0
3639,0
3640,11
3641,66
3642,73
3643,54
3644,11
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,11
3653,65
3654,75
3655,56
3656,13
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,12
3665,51
3666,58
3667,15
3668,4
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,11
3677,65
3678,67
3679,53
3680,12
3681,0
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,12
3689,61
3690,71
3691,57
3692,4
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,4
3701,6
3702,3
3703,4
3704,7
3705,0
3706,0
3707,0
3708,0
3709,0
3710,0
3711,0
3712,9
3713,69
3714,54
3715,40
3716,7
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,7
3725,40
3726,31
3727,29
3728,2
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
3735,0
3736,5
3737,70
3738,51
3739,14
3740,5
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,5
3749,68
3750,41
3751,28
3752,9
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,5
3761,61
3762,76
3763,57
3764,11
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,8
3773,60
3774,69
3775,50
3776,9
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,7
3785,64
3786,73
3787,40
3788,10
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,8
3797,62
3798,70
3799,52
3800,9
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,6
3809,65
3810,69
3811,55
3812,10
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,10
3821,59
3822,68
3823,50
3824,8
3825,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3832,7
3833,62
3834,68
3835,47
3836,7
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,11
3845,53
3846,62
3847,41
3848,7
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,7
3857,29
3858,42
3859,29
3860,1
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,8
3869,22
3870,44
3871,36
3872,6
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,4
3881,67
3882,76
3883,40
3884,11
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,6
3893,63
3894,71
3895,56
3896,9
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,8
3905,57
3906,57
3907,51
3908,8
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,4
3917,66
3918,75
3919,56
3920,9
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,5
3929,64
3930,73
3931,55
3932,9
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,4
3941,63
3942,73
3943,49
3944,6
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,4
3953,63
3954,69
3955,57
3956,5
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,2
3965,3
3966,3
3967,3
3968,3
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,4
3977,63
3978,79
3979,61
3980,10
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,4
3989,64
3990,75
3991,58
3992,9
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,6
4001,45
4002,72
4003,36
4004,9
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,4
4013,62
4014,72
4015,41
4016,6
4017,0
4018,0
4019,0
4020,0
4021,0
4022,0
4023,0
4024,5
4025,59
4026,69
4027,51
4028,7
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,8
4037,33
4038,65
4039,39
4040,7
4041,0
4042,0
4043,0
4044,0
4045,0
4046,0
4047,0
4048,8
4049,56
4050,67
4051,50
4052,5
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,7
4061,56
4062,70
4063,55
4064,10
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,8
4073,34
4074,53
4075,15
4076,3
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,4
4085,31
4086,19
4087,42
4088,4
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4096,8
4097,51
4098,37
4099,36
4100,6
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,4
4109,13
4110,50
4111,48
4112,7
4113,0
4114,0
4115,0
4116,0
4117,0
4118,0
4119,0
4120,4
4121,63
4122,77
4123,60
4124,11
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,4
4133,60
4134,71
4135,56
4136,9
4137,0
4138,0
4139,0
4140,0
4141,0
4142,0
4143,0
4144,5
4145,51
4146,66
4147,50
4148,6
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,1
4157,6
4158,13
4159,20
4160,4
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,6
4169,61
4170,75
4171,53
4172,7
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,4
4181,62
4182,79
4183,62
4184,11
4185,0
4186,0
4187,0
4188,0
4189,0
4190,0
4191,0
4192,4
4193,56
4194,76
4195,55
4196,10
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,5
4205,46
4206,66
4207,43
4208,7
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,0
4216,5
4217,49
4218,64
4219,49
4220,7
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,4
4229,53
4230,70
4231,56
4232,11
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,6
4241,50
4242,68
4243,50
4244,8
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,7
4253,34
4254,49
4255,22
4256,4
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,3
4265,60
4266,79
4267,65
4268,13
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,3
4277,61
4278,79
4279,65
4280,13
4281,0
4282,0
4283,0
4284,0
4285,0
4286,0
4287,0
4288,3
4289,59
4290,78
4291,62
4292,5
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,5
4301,52
4302,68
4303,29
4304,8
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,7
4313,35
4314,63
4315,40
4316,8
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,3
4325,56
4326,75
4327,59
4328,7
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,3
4337,58
4338,80
4339,65
4340,15
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,3
4349,57
4350,73
4351,61
4352,10
4353,0
4354,0
4355,0
4356,0
4357,0
4358,0
4359,0
4360,5
4361,51
4362,43
4363,37
4364,11
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,3
4373,55
4374,73
4375,56
4376,11
4377,0
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,6
4385,54
4386,74
4387,61
4388,15
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,4
4397,3
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,4
4406,54
4407,75
4408,62
4409,15
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,3
4418,54
4419,74
4420,61
4421,16
4422,0
4423,0
4424,0
4425,0
4426,0
4427,0
4428,0
4429,3
4430,54
4431,73
4432,62
4433,16
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,5
4442,40
4443,55
4444,40
4445,9
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,8
4454,43
4455,62
4456,48
4457,11
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,5
4466,59
4467,80
4468,66
4469,19
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,3
4478,59
4479,79
4480,65
4481,19
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,7
4490,36
4491,77
4492,66
4493,19
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,3
4502,61
4503,79
4504,66
4505,20
4506,0
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,5
4514,42
4515,42
4516,61
4517,19
4518,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,5
4526,47
4527,47
4528,60
4529,19
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,6
4538,49
4539,78
4540,57
4541,18
4542,0
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0
4549,4
4550,62
4551,80
4552,67
4553,22
4554,0
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,5
4562,45
4563,68
4564,59
4565,13
4566,0
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,5
4574,59
4575,77
4576,64
4577,22
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,4
4586,61
4587,77
4588,63
4589,21
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,7
4598,56
4599,66
4600,55
4601,10
4602,0
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,5
4610,32
4611,65
4612,34
4613,8
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,0
4621,3
4622,9
4623,10
4624,7
4625,2
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,4
4634,17
4635,20
4636,22
4637,4
4638,0
4639,0
4640,0
4641,0
4642,0
4643,0
4644,0
4645,7
4646,51
4647,69
4648,58
4649,19
4650,0
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,5
4658,60
4659,76
4660,62
4661,20
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0
4669,8
4670,45
4671,80
4672,68
4673,25
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,7
4682,60
4683,75
4684,70
4685,27
4686,0
4687,0
4688,0
4689,0
4690,0
4691,0
4692,0
4693,6
4694,62
4695,66
4696,68
4697,20
4698,0
4699,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,4
4706,65
4707,80
4708,67
4709,27
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,7
4718,42
4719,70
4720,58
4721,13
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,7
4730,23
4731,33
4732,36
4733,27
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,0
4741,7
4742,67
4743,83
4744,73
4745,29
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,7
4754,63
4755,82
4756,68
4757,26
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,5
4766,67
4767,87
4768,72
4769,28
4770,0
4771,0
4772,0
4773,0
4774,0
4775,0
4776,0
4777,5
4778,65
4779,73
4780,49
4781,15
4782,0
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,8
4790,59
4791,61
4792,38
4793,8
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,11
4802,40
4803,49
4804,64
4805,27
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,6
4814,54
4815,65
4816,55
4817,20
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,7
4826,58
4827,79
4828,65
4829,26
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,7
4838,63
4839,79
4840,66
4841,27
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,8
4850,61
4851,76
4852,57
4853,20
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,4
4862,52
4863,34
4864,31
4865,14
4866,0
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,4
4874,62
4875,75
4876,22
4877,15
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,7
4886,65
4887,88
4888,73
4889,32
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,7
4898,58
4899,87
4900,73
4901,31
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,7
4910,71
4911,89
4912,75
4913,33
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,10
4922,63
4923,83
4924,70
4925,30
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,9
4934,20
4935,35
4936,65
4937,23
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,8
4946,74
4947,92
4948,78
4949,35
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,0
4957,6
4958,69
4959,86
4960,69
4961,30
4962,0
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,6
4970,73
4971,91
4972,69
4973,32
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,0
4981,13
4982,56
4983,74
4984,76
4985,35
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,8
4994,75
4995,92
4996,77
4997,35
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,8
5006,69
5007,87
5008,70
5009,28
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,14
5018,62
5019,81
5020,49
5021,28
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,9
5030,74
5031,89
5032,76
5033,35
5034,1
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,11
5042,33
5043,56
5044,35
5045,9
5046,1
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,2
5054,27
5055,74
5056,61
5057,17
5058,1
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,12
5066,75
5067,91
5068,74
5069,37
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,10
5078,72
5079,87
5080,71
5081,33
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,1
5089,16
5090,47
5091,73
5092,65
5093,25
5094,1
5095,0
5096,0
5097,0
5098,0
5099,0
5100,0
5101,12
5102,76
5103,91
5104,77
5105,37
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,14
5114,79
5115,94
5116,78
5117,37
5118,0
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,18
5126,63
5127,73
5128,60
5129,30
5130,1
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,15
5138,70
5139,83
5140,70
5141,31
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,0
5149,17
5150,67
5151,78
5152,64
5153,28
5154,1
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,15
5162,60
5163,56
5164,57
5165,20
5166,1
5167,0
5168,0
5169,0
5170,0
5171,0
5172,0
5173,17
5174,61
5175,73
5176,27
5177,27
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,1
5185,18
5186,19
5187,39
5188,16
5189,19
5190,1
5191,0
5192,0
5193,0
5194,0
5195,0
5196,0
5197,8
5198,5
5199,9
5200,5
5201,4
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,4
5210,9
5211,15
5212,10
5213,11
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,18
5222,57
5223,79
5224,70
5225,31
5226,1
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,24
5234,73
5235,83
5236,68
5237,27
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,3
5246,8
5247,5
5248,5
5249,1
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,6
5258,15
5259,21
5260,20
5261,8
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0
5269,5
5270,7
5271,23
5272,33
5273,22
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,1
5281,45
5282,36
5283,44
5284,44
5285,9
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,7
5293,60
5294,56
5295,79
5296,36
5297,5
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,9
5305,59
5306,78
5307,53
5308,54
5309,10
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,4
5317,17
5318,26
5319,58
5320,29
5321,8
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,10
5329,55
5330,85
5331,80
5332,53
5333,11
5334,0
5335,0
5336,0
5337,0
5338,0
5339,0
5340,10
5341,45
5342,59
5343,53
5344,24
5345,3
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,2
5353,8
5354,30
5355,42
5356,29
5357,3
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,11
5365,61
5366,86
5367,80
5368,44
5369,12
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,10
5377,60
5378,71
5379,62
5380,59
5381,15
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,9
5389,65
5390,89
5391,85
5392,59
5393,14
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,12
5401,61
5402,46
5403,35
5404,27
5405,2
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,2
5413,11
5414,16
5415,16
5416,14
5417,4
5418,0
5419,0
5420,0
5421,0
5422,0
5423,0
5424,7
5425,28
5426,77
5427,62
5428,40
5429,14
5430,0
5431,0
5432,0
5433,0
5434,0
5435,0
5436,10
5437,65
5438,91
5439,86
5440,58
5441,14
5442,0
5443,0
5444,0
5445,0
5446,0
5447,0
5448,11
5449,65
5450,88
5451,85
5452,59
5453,15
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,12
5461,66
5462,89
5463,84
5464,56
5465,14
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,14
5473,50
5474,63
5475,73
5476,50
5477,13
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,13
5485,60
5486,87
5487,84
5488,56
5489,13
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,3
5497,15
5498,80
5499,85
5500,58
5501,14
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,13
5509,66
5510,90
5511,86
5512,58
5513,15
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,14
5521,62
5522,82
5523,78
5524,53
5525,14
5526,0
5527,0
5528,0
5529,0
5530,0
5531,0
5532,14
5533,65
5534,81
5535,79
5536,43
5537,11
5538,0
5539,0
5540,0
5541,0
5542,0
5543,0
5544,16
5545,65
5546,80
5547,68
5548,53
5549,14
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,15
5557,57
5558,83
5559,79
5560,53
5561,13
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,3
5569,15
5570,19
5571,41
5572,12
5573,2
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,1
5581,8
5582,16
5583,18
5584,11
5585,6
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,13
5593,68
5594,88
5595,81
5596,58
5597,15
5598,0
5599,0
5600,0
5601,0
5602,0
5603,1
5604,19
5605,70
5606,90
5607,87
5608,57
5609,15
5610,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,19
5617,71
5618,92
5619,86
5620,58
5621,15
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,20
5629,60
5630,86
5631,71
5632,55
5633,14
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,19
5641,64
5642,80
5643,83
5644,56
5645,16
5646,0
5647,0
5648,0
5649,0
5650,0
5651,1
5652,19
5653,69
5654,86
5655,82
5656,54
5657,14
5658,0
5659,0
5660,0
5661,0
5662,0
5663,0
5664,9
5665,21
5666,26
5667,17
5668,13
5669,16
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,21
5677,64
5678,84
5679,79
5680,40
5681,13
5682,0
5683,0
5684,0
5685,0
5686,0
5687,1
5688,18
5689,60
5690,66
5691,80
5692,37
5693,12
5694,0
5695,0
5696,0
5697,0
5698,0
5699,0
5700,20
5701,65
5702,85
5703,79
5704,54
5705,15
5706,0
5707,0
5708,0
5709,0
5710,0
5711,0
5712,23
5713,63
5714,80
5715,52
5716,27
5717,9
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,5
5725,14
5726,17
5727,15
5728,3
5729,4
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,16
5737,62
5738,86
5739,70
5740,55
5741,15
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,22
5749,63
5750,82
5751,70
5752,35
5753,15
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,2
5761,11
5762,42
5763,18
5764,7
5765,4
5766,0
5767,0
5768,0
5769,0
5770,0
5771,0
5772,12
5773,43
5774,39
5775,48
5776,42
5777,14
5778,0
5779,0
5780,0
5781,0
5782,0
5783,0
5784,24
5785,73
5786,90
5787,84
5788,40
5789,15
5790,0
5791,0
5792,0
5793,0
5794,0
5795,1
