8716.45,8719.5498046875
8822.88,8905.8095703125
9053.16,9008.5341796875
9140.53,9234.80078125
9411.18,9280.6533203125
9656.78,9579.4111328125
9826.27,9822.595703125
10107.79,9981.9267578125
10492.57,10274.2177734375
10126.86,10678.818359375
10398.66,10085.794921875
10524.63,10434.6640625
10632.33,10564.5390625
10663.9,10715.798828125
10722.36,10674.5302734375
10754.98,10746.990234375
10799.7,10790.6767578125
10622.59,10821.2919921875
10590.82,10580.5537109375
10531.18,10520.8818359375
10391.11,10451.7646484375
10450.94,10307.919921875
10359.76,10380.6552734375
10277.6,10294.453125
10203.81,10218.4296875
10125.13,10117.560546875
10094.83,10039.634765625
9888.65,10018.962890625
10125.02,9786.40234375
10141.829999999998,10060.0830078125
10114.27,10093.458984375
10008.94,10074.93359375
9878.79,9910.8515625
9703.11,9788.38671875
9570.16,9619.7392578125
9468.5,9468.7265625
9326.67,9351.810546875
9377.69,9217.419921875
9195.76,9291.7314453125
9187.11,9118.8896484375
9068.12,9116.501953125
8890.43,8978.6103515625
8997.15,8813.498046875
8887.96,8895.9716796875
8770.91,8788.0322265625
8695.79,8686.35546875
8741.93,8584.5146484375
8566.29,8634.490234375
8544.85,8514.5537109375
8536.33,8481.505859375
8447.5,8432.619140625
8440.86,8400.5185546875
8413.49,8388.4716796875
8394.77,8327.60546875
8323.98,8359.56640625
8201.76,8294.3447265625
8074.5,8163.01171875
8055.44,8059.97802734375
8028.06,8007.03173828125
7924.09,7956.02001953125
7828.37,7890.3916015625
7677.92,7795.0166015625
7676.71,7636.27734375
7628.8,7637.38623046875
7549.51,7573.6015625
7516.89,7505.51220703125
7410.74,7466.91748046875
7312.96,7357.9921875
7331.28,7284.05224609375
7338.63,7280.24951171875
7303.4,7263.40869140625
7316.59,7266.59130859375
7411.26,7276.30126953125
7377.98,7353.67724609375
7453.67,7385.9951171875
7440.54,7453.294921875
7523.97,7401.54248046875
7619.34,7556.451171875
7656.13,7651.5341796875
7697.31,7694.6953125
8001.82,7781.44775390625
8115.42,8104.0947265625
8269.63,8232.0458984375
8330.08,8453.6591796875
8688.84,8482.775390625
9036.72,8894.255859375
9203.48,9290.9736328125
9378.96,9474.8720703125
9627.86,9629.76953125
9930.13,9884.8779296875
10040.15,10172.416015625
10367.98,10215.576171875
8716.45,8653.2216796875
8822.88,8822.5458984375
9053.16,8892.9228515625
9140.53,9159.66796875
9411.18,9190.1787109375
9656.78,9523.54296875
9826.27,9748.50390625
10107.79,9871.669921875
10492.57,10185.4873046875
10126.86,10581.3916015625
10398.66,9876.43359375
10524.63,10476.7626953125
10632.33,10489.7998046875
10663.9,10624.126953125
10722.36,10595.267578125
10754.98,10673.9404296875
10799.7,10679.841796875
10622.59,10733.2353515625
10590.82,10416.671875
10531.18,10495.2412109375
10391.11,10397.1875
10450.94,10221.365234375
10359.76,10421.07421875
10277.6,10212.63671875
10203.81,10159.931640625
10125.13,10081.1396484375
10094.83,10002.3583984375
9888.65,10008.7841796875
10125.02,9680.6513671875
10141.829999999998,10240.2041015625
10114.27,10084.0888671875
10008.94,10059.7275390625
9878.79,9892.7412109375
9703.11,9749.828125
9570.16,9541.4609375
9468.5,9438.9833984375
9326.67,9362.6376953125
9377.69,9200.65625
9195.76,9388.5869140625
9187.11,9052.126953125
9068.12,9151.826171875
8890.43,8955.6826171875
8997.15,8732.0810546875
